Category,Image,Sil_5,Sil_10,Sil_20,Sil_30,Sil_40,Sil_50,Sil_60,Sil_80,Sil_100
train,132_4_c4_010236,2,7,14,6,6,4,17,67,62
train,132_4_c4_010237,1,9,14,23,39,32,17,18,53
train,132_4_c4_010238,3,8,11,3,16,35,24,1,27
train,132_4_c4_010239,1,7,1,13,17,36,21,78,39
train,132_4_c4_010240,2,5,5,9,23,49,6,0,23
train,132_4_c6_010241,1,4,3,29,37,17,25,4,65
train,132_4_c6_010242,3,0,19,5,37,1,35,49,88
train,132_4_c6_010243,1,6,1,23,1,10,14,10,91
train,132_4_c9_010233,3,4,8,2,12,46,0,3,36
train,132_4_c9_010244,1,4,3,29,37,6,15,77,2
train,132_4_c9_010245,3,3,2,15,39,45,27,59,29
train,132_4_c9_010246,4,1,0,28,27,22,52,56,17
train,132_4_c9_010247,0,3,2,15,10,35,5,9,46
train,132_4_c9_010248,1,4,3,29,18,28,25,4,45
train,132_4_c9_010249,1,9,1,19,1,26,29,19,79
train,132_4_c9_010250,3,4,11,3,22,6,11,38,55
train,132_4_c9_010251,4,1,10,26,21,38,46,40,95
train,132_4_c9_010252,4,9,3,24,38,42,19,57,11
train,132_4_c9_010253,1,4,3,20,12,28,0,29,55
train,132_4_c9_010254,3,8,11,3,22,21,11,62,56
train,132_4_c9_010255,1,9,3,5,37,42,25,57,45
train,132_4_c9_010256,3,4,14,18,39,17,58,63,60
train,132_4_c9_010257,1,9,3,23,37,28,25,4,45
train,132_4_c9_010258,1,4,3,29,37,28,25,8,2
train,132_4_c9_010259,4,1,10,26,21,3,46,61,58
train,132_4_c9_010260,1,4,14,18,39,32,26,36,83
train,132_4_c9_010261,2,3,4,17,2,0,4,79,94
train,132_4_c9_010262,1,7,1,13,17,31,1,11,73
train,132_4_c9_010263,1,4,3,29,18,28,40,29,45
train,132_4_c9_010264,4,1,10,26,21,38,2,40,48
train,132_4_c9_010265,0,6,6,7,2,12,8,35,1
train,132_5_c6_010266,1,7,1,13,25,12,42,15,35
train,132_5_c6_010267,2,0,19,0,8,39,20,72,81
train,132_5_c6_010268,1,9,3,5,37,28,25,49,88
train,132_5_c6_010269,1,9,1,10,9,33,9,28,76
train,132_5_c6_010270,4,1,7,11,11,40,44,5,31
train,132_5_c6_010271,4,5,0,28,14,37,52,30,20
train,132_5_c6_010272,1,5,5,17,2,12,42,37,1
train,132_5_c6_010273,1,6,18,27,17,33,9,44,37
train,132_5_c6_010274,1,9,3,24,38,42,19,57,11
train,132_5_c9_010275,4,1,10,26,21,38,46,40,95
train,132_5_c9_010276,4,1,10,28,26,13,2,32,17
train,132_5_c9_010277,4,9,7,5,4,24,35,70,88
train,132_5_c9_010278,3,4,3,29,18,17,15,8,65
train,132_5_c9_010279,3,4,2,29,16,35,24,1,27
train,132_5_c9_010280,3,8,16,12,35,41,36,42,18
train,132_5_c9_010281,2,0,19,8,27,22,16,56,17
train,132_5_c9_010282,4,1,10,26,21,38,46,40,95
train,132_5_c9_010283,2,0,17,16,5,42,26,41,8
train,132_5_c9_010284,1,9,3,5,38,42,19,57,45
train,132_5_c9_010285,3,8,16,12,31,20,36,54,13
train,132_5_c9_010286,3,4,11,29,22,6,15,26,40
train,132_6_c9_010287,4,1,10,26,21,38,46,40,95
train,132_6_c9_010288,1,9,3,5,37,28,25,49,45
train,132_6_c9_010289,4,1,10,24,21,3,2,30,58
train,132_6_c9_010290,3,8,11,3,22,21,11,38,82
train,132_6_c9_010291,3,8,11,3,22,21,11,38,82
train,132_6_c9_010292,1,9,1,23,1,10,14,48,3
train,132_6_c9_010293,1,4,13,29,18,17,8,50,65
train,132_6_c9_010294,1,9,3,24,38,42,19,57,11
train,132_6_c9_010295,4,1,10,24,0,30,53,52,51
train,132_6_c9_010296,4,1,0,28,14,13,52,30,20
train,132_6_c9_010297,1,9,3,24,38,42,19,57,11
train,132_6_c9_010298,2,0,19,24,8,39,20,72,97
train,132_6_c9_010299,4,1,10,26,21,38,46,40,95
train,132_7_c9_010300,2,9,19,8,19,31,16,11,73
train,132_7_c9_010301,2,5,0,9,23,49,6,69,73
train,132_7_c9_010302,4,1,10,11,11,40,45,71,44
train,132_7_c9_010303,2,0,17,16,26,9,57,39,80
train,132_7_c9_010304,1,7,1,19,4,33,41,28,16
train,132_7_c9_010305,3,4,11,5,22,6,15,77,59
train,132_7_c9_010306,2,0,0,28,26,13,10,32,20
train,132_7_c9_010307,2,5,0,28,14,49,10,0,20
train,132_7_c9_010308,2,3,4,0,5,29,13,22,94
train,132_7_c9_010309,1,7,5,13,2,15,1,65,16
train,132_7_c9_010310,3,8,16,1,16,8,49,26,96
train,132_7_c9_010311,4,7,8,19,4,24,44,5,85
train,132_7_c9_010312,3,4,14,29,39,45,18,77,40
train,132_7_c9_010313,2,0,17,16,5,9,57,39,80
train,132_7_c9_010314,0,5,5,9,25,43,42,64,72
train,132_7_c9_010315,3,8,16,12,31,20,23,54,54
train,132_7_c9_010316,3,8,16,12,31,20,36,42,41
train,132_7_c9_010317,2,3,4,0,36,29,13,27,21
train,132_7_c9_010318,0,6,18,27,15,31,7,23,73
train,132_7_c9_010319,3,8,11,3,22,21,11,38,82
train,132_7_c9_010320,2,0,8,2,12,46,54,3,97
train,132_7_c9_010321,2,0,17,16,26,9,57,39,50
train,128_3_c12_010518,0,5,18,27,15,27,7,23,43
train,132_1_c4_010073,1,6,6,13,17,36,21,50,5
train,132_1_c4_010074,2,5,5,22,25,43,42,64,72
train,132_1_c4_010075,1,7,9,6,6,4,17,58,62
train,132_1_c4_010076,2,3,14,6,6,32,17,67,83
train,132_1_c4_010077,2,7,14,6,6,32,17,67,93
train,132_1_c4_010078,1,7,6,17,28,0,42,15,63
train,132_1_c4_010079,2,5,5,17,23,0,4,0,87
train,132_1_c4_010080,4,0,8,24,12,46,44,34,57
train,132_1_c4_010081,0,5,18,21,20,15,12,73,78
train,132_1_c4_010082,2,3,5,15,36,15,13,65,49
train,132_1_c4_010083,3,8,16,12,35,20,36,16,41
train,132_1_c4_010084,1,6,13,10,9,2,9,29,75
train,132_1_c4_010085,2,5,5,9,25,43,42,37,87
train,132_1_c4_010086,3,8,3,24,38,42,19,57,11
train,132_1_c6_010087,1,9,3,5,37,28,25,4,91
train,132_1_c6_010088,1,9,3,24,38,42,19,57,11
train,132_1_c6_010089,1,6,1,13,17,2,9,10,39
train,132_1_c6_010090,1,7,6,13,17,2,21,47,39
train,132_1_c9_010050,3,4,3,29,18,17,15,8,2
train,132_1_c9_010091,3,8,11,3,22,21,11,38,82
train,132_1_c9_010092,3,8,11,3,22,21,11,62,54
train,132_1_c9_010093,2,3,4,15,36,29,27,27,21
train,132_1_c9_010094,3,8,11,3,22,21,11,62,54
train,132_1_c9_010095,3,8,11,3,22,21,11,38,82
train,132_1_c9_010096,2,0,19,8,8,39,20,72,59
train,132_1_c9_010097,3,8,11,3,22,39,34,14,56
train,132_1_c9_010098,3,4,11,3,22,6,15,38,55
train,132_1_c9_010099,3,4,3,5,19,28,25,77,40
train,132_1_c9_010100,1,4,2,20,12,5,24,73,33
train,132_1_c9_010101,1,9,1,23,1,36,1,78,16
train,132_1_c9_010102,2,3,4,0,5,29,13,22,94
train,132_1_c9_010103,3,4,2,18,16,35,24,1,60
train,132_1_c9_010104,4,1,7,11,11,40,45,20,12
train,132_1_c9_010105,1,7,9,17,28,0,42,47,63
train,132_1_c9_010106,2,9,19,8,27,27,52,69,73
train,132_1_c9_010107,3,8,11,3,35,19,18,26,56
train,132_1_c9_010108,3,8,11,3,22,6,11,38,56
train,132_1_c9_010109,1,6,6,13,10,45,21,35,92
train,132_1_c9_010110,1,6,1,10,9,33,9,28,5
train,132_1_c9_010111,3,4,11,3,22,6,15,38,82
train,132_1_c9_010112,2,3,19,20,19,31,27,27,21
train,132_1_c9_010113,2,5,5,17,20,0,4,79,87
train,132_1_c9_010114,1,4,3,29,18,5,19,29,45
train,132_1_c9_010115,3,8,16,12,31,20,36,16,41
train,132_1_c9_010116,1,5,5,17,28,0,47,79,63
train,132_2_c11_010117,3,4,19,5,22,39,15,77,59
train,132_2_c11_010118,1,7,1,19,1,7,30,48,7
train,132_2_c11_010119,1,7,1,10,9,33,41,28,68
train,132_2_c11_010120,1,6,6,13,3,2,9,35,5
train,132_2_c11_010121,0,2,15,14,33,11,31,53,38
train,132_2_c11_010122,3,2,15,25,7,47,50,75,96
train,132_2_c11_010123,0,2,15,25,7,11,50,31,26
train,132_2_c11_010124,1,6,13,7,24,5,38,13,75
train,132_2_c11_010125,4,7,9,22,13,16,33,21,44
train,132_2_c11_010126,4,1,10,26,21,38,46,40,95
train,132_2_c11_010127,1,9,1,23,9,10,14,70,91
train,132_2_c11_010128,0,2,15,25,7,47,50,31,26
train,132_2_c11_010129,3,8,16,12,31,20,18,26,41
train,132_2_c11_010130,3,2,15,25,7,47,50,75,26
train,132_2_c11_010131,0,6,6,14,10,25,22,53,38
train,132_2_c11_010132,1,6,18,27,15,44,7,44,77
train,132_2_c11_010133,4,5,8,22,14,43,48,64,34
train,132_2_c11_010134,4,1,7,11,13,40,33,71,44
train,132_2_c11_010135,4,9,1,19,4,24,30,48,93
train,132_2_c11_010136,1,6,13,7,24,2,39,50,65
train,132_2_c11_010137,0,2,15,25,7,47,50,31,26
train,132_2_c11_010138,3,8,11,3,16,8,18,26,56
train,132_2_c11_010139,2,5,5,17,2,12,47,37,25
train,132_2_c11_010140,4,5,0,27,15,27,52,69,86
train,132_2_c11_010141,4,7,9,6,13,16,33,58,85
train,132_2_c11_010142,1,9,1,23,1,10,14,60,68
train,132_2_c11_010143,4,7,7,19,4,24,30,25,42
train,132_2_c11_010144,0,6,6,13,17,36,22,53,38
train,132_2_c11_010145,0,2,15,25,7,47,50,31,26
train,132_2_c11_010146,3,8,16,25,7,47,50,75,96
train,132_2_c11_010147,4,1,10,26,21,3,48,61,58
train,132_2_c11_010148,1,9,1,23,1,10,39,4,3
train,132_2_c11_010149,1,6,18,27,15,44,7,44,25
train,132_2_c11_010150,0,2,15,25,7,47,50,31,26
train,132_2_c11_010151,3,8,16,25,7,47,50,75,96
train,132_2_c11_010152,4,1,10,28,14,3,48,61,58
train,132_2_c11_010153,0,6,6,22,25,7,9,60,35
train,132_2_c11_010154,1,9,3,24,38,42,19,57,11
train,132_2_c11_010155,3,8,14,18,39,45,58,63,60
train,132_2_c11_010156,3,8,11,3,16,8,49,26,71
train,132_2_c11_010157,0,2,15,25,7,47,50,75,32
train,132_2_c11_010158,1,6,14,14,10,25,22,53,84
train,132_2_c11_010159,0,6,18,7,29,44,28,73,77
train,132_2_c11_010160,2,5,5,9,23,43,6,64,72
train,132_2_c11_010183,1,6,6,17,28,0,21,47,63
train,132_2_c11_010184,3,8,11,3,16,21,23,75,96
train,132_2_c11_010185,1,7,14,18,39,32,21,53,92
train,132_2_c11_010186,4,1,10,26,21,3,46,61,58
train,132_2_c4_010161,0,4,2,20,16,35,24,1,46
train,132_2_c4_010162,2,5,19,8,15,31,16,11,73
train,132_2_c4_010163,1,7,1,13,1,7,1,15,7
train,132_2_c4_010164,1,9,1,23,1,10,1,48,3
train,132_2_c4_010165,1,7,14,6,6,36,17,18,53
train,132_2_c4_010166,3,3,4,15,35,41,13,22,69
train,132_2_c4_010167,3,8,11,3,22,21,23,38,56
train,132_2_c4_010168,0,7,6,13,28,16,42,47,22
train,132_2_c4_010169,1,6,14,13,17,36,39,78,16
train,132_2_c4_010170,3,3,4,15,35,41,13,22,69
train,132_2_c6_010171,3,8,12,1,32,18,59,43,19
train,132_2_c6_010172,4,1,7,19,4,24,3,25,24
train,132_2_c6_010173,1,4,3,29,18,17,28,59,77
train,132_2_c6_010174,4,1,7,11,11,40,3,5,15
train,132_2_c6_010175,4,1,7,11,11,40,45,5,31
train,132_2_c6_010176,1,6,18,27,15,44,7,23,77
train,132_2_c6_010177,0,6,6,14,29,34,28,24,28
train,132_2_c6_010178,0,2,15,14,29,34,54,24,0
train,132_2_c6_010187,4,7,7,19,4,24,30,25,42
train,132_2_c9_010179,3,4,14,18,39,32,58,63,60
train,132_2_c9_010180,3,8,11,3,22,6,11,38,82
train,132_2_c9_010181,0,6,18,27,15,15,55,2,28
train,132_2_c9_010182,0,5,8,2,30,26,29,3,34
train,132_2_c9_010188,4,7,9,6,6,37,17,58,70
train,132_2_c9_010189,1,9,3,5,37,28,25,49,88
train,132_2_c9_010190,0,7,6,21,20,23,12,35,92
train,132_2_c9_010191,2,5,5,9,23,49,6,65,49
train,132_2_c9_010192,3,8,11,3,0,21,11,62,54
train,132_2_c9_010193,4,9,8,2,30,26,29,19,52
train,132_2_c9_010194,2,3,4,0,8,29,34,27,21
train,132_2_c9_010195,1,4,13,29,19,17,18,45,40
train,132_2_c9_010196,3,8,11,3,22,6,32,38,82
train,128_3_c12_010519,2,0,19,8,8,49,20,72,81
train,131_3_c4_002649,1,6,13,7,24,2,8,44,30
train,131_3_c4_002650,2,0,4,0,5,29,13,22,94
train,131_3_c4_002651,3,8,16,12,31,20,36,16,13
train,131_3_c4_002652,1,6,13,7,24,2,38,35,46
train,131_3_c4_002653,2,3,4,0,5,29,13,22,94
train,131_3_c4_002654,3,8,11,3,22,21,23,62,54
train,131_3_c4_002698,3,3,4,15,35,41,34,27,18
train,131_3_c5_002655,4,1,7,6,6,4,17,67,93
train,131_3_c5_002656,1,9,8,23,30,10,14,70,3
train,131_3_c5_002657,1,9,1,23,1,10,14,10,3
train,131_3_c5_002658,3,8,11,3,22,21,11,62,82
train,131_3_c5_002659,3,8,11,3,22,21,11,38,82
train,131_3_c5_002660,3,4,3,20,12,6,15,29,55
train,131_3_c5_002661,4,5,8,2,30,26,29,3,34
train,131_3_c5_002662,4,1,10,28,26,13,2,32,17
train,131_3_c5_002663,4,1,7,11,11,40,45,20,15
train,131_3_c5_002664,2,5,5,9,23,49,20,0,23
train,131_3_c5_002665,0,3,2,15,2,35,58,63,46
train,131_3_c5_002666,3,4,2,20,19,14,18,66,40
train,131_3_c5_002667,4,0,19,8,27,22,16,56,9
train,131_3_c5_002668,4,1,10,26,21,38,46,40,95
train,131_3_c5_002669,4,1,7,11,11,40,3,20,15
train,131_3_c5_002670,2,0,17,16,5,9,26,41,8
train,131_3_c5_002671,4,0,17,16,26,9,57,39,50
train,131_3_c5_002672,1,9,1,10,1,10,41,28,3
train,131_3_c5_002673,1,6,2,29,10,17,22,50,65
train,131_3_c5_002674,1,7,1,19,1,7,1,48,3
train,131_3_c5_002675,4,0,19,8,27,22,16,67,93
train,131_3_c5_002676,0,6,18,27,15,44,7,23,77
train,131_3_c5_002677,4,1,0,28,26,13,10,32,48
train,131_3_c5_002678,3,4,11,3,22,35,24,1,33
train,131_3_c5_002679,1,9,8,19,4,24,41,60,61
train,131_3_c5_002680,3,3,4,0,5,29,13,22,94
train,131_3_c5_002681,2,3,14,18,39,32,26,36,83
train,131_3_c5_002682,3,9,3,5,37,28,25,49,2
train,131_3_c5_002699,3,4,3,29,18,6,15,8,2
train,131_3_c5_002700,2,0,19,8,8,39,16,72,9
train,131_3_c5_002701,4,1,12,26,0,38,46,40,95
train,131_3_c6_002683,0,5,5,17,25,43,42,2,72
train,131_3_c6_002684,2,3,4,17,5,0,4,22,94
train,131_3_c6_002685,3,4,11,29,16,35,24,1,27
train,131_3_c6_002686,2,0,19,8,8,39,16,72,9
train,131_3_c6_002687,1,7,1,22,1,26,30,21,7
train,131_3_c6_002688,0,7,6,17,20,0,21,79,92
train,131_3_c6_002689,1,6,13,7,2,12,8,50,37
train,131_3_c6_002690,1,4,14,18,39,32,58,63,60
train,131_3_c6_002691,1,6,6,13,17,36,21,13,39
train,131_3_c6_002692,1,3,14,18,39,32,58,63,6
train,131_3_c9_002693,3,4,3,5,37,28,25,49,2
train,131_3_c9_002694,4,1,0,28,14,13,52,30,17
train,131_3_c9_002695,4,1,0,8,27,22,52,56,86
train,131_3_c9_002696,4,1,10,26,21,38,46,40,95
train,131_4_c4_002702,0,3,2,15,36,45,27,35,29
train,131_4_c4_002703,1,4,3,29,18,17,25,8,2
train,131_4_c4_002704,3,4,3,29,18,17,15,8,2
train,131_4_c4_002705,0,5,6,17,2,12,55,35,1
train,131_4_c4_002706,2,0,17,16,26,4,57,20,12
train,131_4_c4_002707,3,8,16,12,35,19,18,16,13
train,131_4_c4_002708,2,3,4,15,36,45,27,27,21
train,131_4_c4_002709,3,4,3,5,37,28,0,49,55
train,131_4_c4_002710,1,6,2,7,19,17,8,50,37
train,131_4_c4_002711,1,6,13,7,24,2,8,50,1
train,131_4_c4_002712,1,7,5,17,28,0,47,79,63
train,131_4_c4_002713,3,8,16,12,31,20,36,16,13
train,131_4_c5_002714,3,4,19,20,19,39,0,11,9
train,131_4_c5_002715,1,9,1,23,1,10,14,48,79
train,131_4_c5_002716,1,6,13,23,24,2,14,10,75
train,131_4_c5_002717,4,1,12,24,0,30,53,52,51
train,131_4_c5_002718,4,1,0,28,14,3,48,61,58
train,131_4_c5_002719,1,6,18,7,25,12,55,2,25
train,131_4_c5_002720,1,6,13,23,17,33,39,10,39
train,131_4_c5_002721,4,1,0,28,26,13,2,32,17
train,131_4_c5_002722,1,6,13,23,18,5,40,10,75
train,131_4_c5_002723,1,9,14,18,39,32,58,63,60
train,131_5_c9_002724,3,8,16,12,35,41,34,14,18
train,131_5_c9_002725,3,8,11,3,22,21,11,62,82
train,131_5_c9_002726,4,0,19,8,27,22,16,56,57
train,131_5_c9_002727,3,4,11,5,22,6,15,49,2
train,131_5_c9_002728,2,0,17,16,26,9,57,39,50
train,131_5_c9_002729,3,4,3,20,12,46,0,45,55
train,131_5_c9_002730,4,1,0,8,27,22,52,56,17
train,131_5_c9_002731,3,8,16,12,31,20,23,54,41
train,131_5_c9_002732,3,0,19,0,8,39,34,14,9
train,131_5_c9_002733,0,4,8,2,12,46,51,3,36
train,131_5_c9_002734,2,0,17,16,26,9,10,39,50
train,131_5_c9_002735,3,8,16,12,35,19,34,16,18
train,131_5_c9_002736,1,4,8,2,12,14,51,19,36
train,131_5_c9_002737,4,1,10,26,21,38,2,40,58
train,131_5_c9_002738,3,0,19,8,8,39,0,14,9
train,131_5_c9_002739,1,9,19,8,19,31,0,11,36
train,131_5_c9_002740,4,1,7,11,11,40,45,20,12
train,131_5_c9_002741,3,8,16,18,39,20,18,36,71
train,131_5_c9_002742,3,8,16,12,35,39,18,14,56
train,131_5_c9_002743,0,5,5,17,28,31,47,2,72
train,131_5_c9_002744,0,5,5,17,25,31,55,2,72
train,131_5_c9_002745,4,1,7,11,11,40,45,20,12
train,131_5_c9_002746,2,0,17,16,5,9,57,41,8
train,131_5_c9_002747,2,3,4,0,5,19,26,41,8
train,131_5_c9_002748,3,8,11,0,5,19,26,41,8
train,131_5_c9_002749,3,0,17,16,5,19,26,41,8
train,132_1_c11_010047,3,4,3,29,18,17,15,8,2
train,132_1_c11_010051,3,3,4,0,35,29,34,27,18
train,132_1_c11_010052,1,4,3,5,37,5,40,6,75
train,132_1_c11_010053,0,7,9,22,13,16,33,21,7
train,132_1_c11_010054,4,5,0,28,14,3,48,64,34
train,132_1_c11_010055,2,5,18,27,15,27,7,23,43
train,132_1_c11_010056,1,7,6,13,28,0,42,47,63
train,132_1_c11_010057,1,6,13,13,17,36,21,10,39
train,132_1_c11_010058,0,2,15,14,10,11,31,53,90
train,132_1_c11_010059,0,2,15,25,7,47,50,75,96
train,132_1_c11_010060,2,5,5,9,23,49,6,68,49
train,132_1_c11_010061,1,4,13,29,18,17,40,4,65
train,132_1_c11_010062,2,0,17,5,37,1,26,11,93
train,132_1_c11_010063,4,1,10,11,11,40,45,71,66
train,132_1_c11_010064,4,7,9,6,6,4,17,18,85
train,132_1_c11_010065,1,6,13,7,24,2,39,13,98
train,132_1_c11_010066,2,0,17,16,26,13,10,0,80
train,132_1_c11_010067,3,3,2,18,39,35,58,63,60
train,132_1_c4_010048,1,9,1,10,17,33,41,78,84
train,132_1_c4_010049,0,5,5,27,25,15,55,65,43
train,132_1_c4_010068,0,6,18,27,15,44,7,44,25
train,132_1_c4_010069,3,4,11,20,22,6,0,38,55
train,132_1_c4_010070,1,7,5,17,28,0,42,15,63
train,132_1_c4_010071,0,5,5,22,25,43,42,37,72
train,132_1_c4_010072,3,8,16,12,31,41,36,42,41
train,128_3_c12_010520,1,9,1,19,4,24,41,70,24
train,131_1_c7_002527,3,4,8,20,12,46,0,77,36
train,131_1_c7_002528,1,4,8,2,19,14,0,19,79
train,131_1_c7_002529,2,5,5,17,25,31,42,37,73
train,131_1_c7_002530,2,0,19,8,8,39,16,72,9
train,131_1_c7_002531,2,0,8,2,12,46,0,3,97
train,131_1_c7_002532,2,0,19,8,8,39,20,72,9
train,131_1_c7_002533,2,0,17,0,8,49,20,72,74
train,131_1_c7_002534,1,9,14,6,6,32,26,36,83
train,131_1_c7_002535,0,7,9,6,6,37,17,58,70
train,131_1_c7_002536,1,9,7,6,6,4,35,67,91
train,131_1_c7_002537,2,0,4,0,5,29,13,22,23
train,131_1_c9_002518,0,2,15,25,7,11,50,31,26
train,131_1_c9_002519,2,0,4,0,5,29,34,22,81
train,131_1_c9_002538,3,4,3,29,18,17,15,8,65
train,131_1_c9_002539,3,4,13,29,18,17,40,6,65
train,131_1_c9_002540,1,4,13,29,18,5,40,6,65
train,131_1_c9_002541,0,2,15,14,33,11,31,33,0
train,131_1_c9_002542,0,2,15,14,33,48,31,24,67
train,131_1_c9_002543,3,3,19,0,8,39,27,14,9
train,131_1_c9_002544,2,0,19,0,8,39,34,14,9
train,131_1_c9_002545,4,1,10,26,21,3,2,61,48
train,131_1_c9_002546,1,7,9,6,6,4,17,18,62
train,131_1_c9_002547,2,0,17,16,5,9,57,39,80
train,131_1_c9_002548,3,8,11,3,8,39,32,14,59
train,131_1_c9_002549,1,7,14,6,6,32,17,18,62
train,131_1_c9_002550,0,7,6,22,28,43,42,64,14
train,131_1_c9_002551,4,0,19,8,27,22,16,11,86
train,131_1_c9_002552,4,5,0,28,14,13,52,30,17
train,131_1_c9_002553,1,6,13,7,24,17,51,50,37
train,131_1_c9_002554,2,5,0,9,14,43,6,64,34
train,131_1_c9_002555,4,1,7,11,11,40,45,20,15
train,131_1_c9_002556,2,5,0,28,14,13,10,0,20
train,131_1_c9_002557,0,2,2,25,7,47,50,9,10
train,131_1_c9_002558,2,0,19,8,27,22,16,11,9
train,131_1_c9_002559,4,5,0,22,14,43,33,76,70
train,131_1_c9_002560,3,8,2,3,16,21,23,62,54
train,131_1_c9_002561,1,3,14,18,39,32,58,63,60
train,131_1_c9_002562,3,8,11,3,22,6,11,38,82
train,131_1_c9_002563,3,4,3,5,22,6,25,49,2
train,131_1_c9_002564,0,5,18,27,15,27,55,23,43
train,131_1_c9_002565,2,5,0,9,23,49,6,0,74
train,131_2_c10_002570,1,6,13,10,9,2,29,19,68
train,131_2_c10_002571,1,7,9,13,3,16,56,47,22
train,131_2_c10_002572,4,7,9,22,25,7,42,15,7
train,131_2_c10_002573,1,6,13,23,24,2,38,10,75
train,131_2_c10_002574,4,9,7,19,1,4,35,48,91
train,131_2_c10_002575,0,2,2,14,29,15,28,35,46
train,131_2_c2_002566,0,2,15,4,29,34,54,74,28
train,131_2_c2_002576,1,7,6,17,28,0,42,47,63
train,131_2_c2_002577,4,7,9,22,13,7,30,15,35
train,131_2_c2_002578,1,6,13,7,24,12,8,50,37
train,131_2_c2_002579,4,7,1,22,1,7,30,60,7
train,131_2_c2_002580,4,7,7,19,4,24,30,25,42
train,131_2_c3_002581,2,5,5,9,23,49,6,2,72
train,131_2_c3_002582,2,3,4,15,2,29,13,79,94
train,131_2_c3_002583,4,1,7,6,6,4,3,25,42
train,131_2_c3_002584,0,3,14,18,39,45,58,63,6
train,131_2_c5_002567,4,7,9,22,25,7,30,15,35
train,131_2_c5_002568,0,2,15,14,33,11,31,33,90
train,131_2_c5_002569,2,5,17,16,26,9,10,32,50
train,131_2_c5_002585,2,3,4,0,8,29,27,27,81
train,131_2_c5_002586,1,7,9,22,25,7,42,15,35
train,131_2_c5_002587,2,0,19,20,12,46,0,34,59
train,131_2_c5_002588,3,0,19,5,37,1,16,49,59
train,131_2_c5_002589,4,1,10,26,21,38,2,40,48
train,131_2_c5_002590,4,4,17,5,37,1,26,36,88
train,131_2_c5_002591,1,6,14,23,39,32,39,10,53
train,131_2_c5_002592,1,9,8,2,30,26,29,19,79
train,131_2_c5_002593,3,4,11,3,12,21,0,38,55
train,131_2_c5_002594,2,5,5,17,2,12,47,37,1
train,131_2_c5_002595,3,4,2,29,16,35,24,1,33
train,131_2_c5_002596,2,5,4,9,23,49,20,65,73
train,131_2_c5_002597,3,4,11,20,12,6,32,34,59
train,131_2_c5_002598,1,9,14,23,39,10,39,45,53
train,131_2_c5_002599,4,9,7,19,4,24,3,25,42
train,131_2_c5_002600,4,1,12,24,0,30,53,52,51
train,131_2_c5_002601,4,5,0,28,27,27,52,69,86
train,131_2_c5_002602,0,6,2,14,10,44,28,59,37
train,131_2_c5_002603,0,2,15,4,33,48,43,74,67
train,131_2_c5_002604,1,9,8,2,30,46,29,3,97
train,131_2_c5_002605,2,0,8,2,12,46,48,3,97
train,131_2_c5_002606,0,2,15,4,33,48,43,74,67
train,131_2_c5_002607,4,9,8,2,30,26,44,70,52
train,131_2_c5_002608,4,7,9,4,34,37,33,58,70
train,131_2_c5_002609,3,8,11,3,22,21,11,38,82
train,131_2_c5_002610,1,6,18,7,15,44,28,73,77
train,131_2_c5_002611,4,1,7,11,11,40,3,25,15
train,131_2_c5_002612,4,0,17,16,26,9,57,32,50
train,131_2_c5_002613,2,0,19,8,27,22,20,72,9
train,131_2_c9_002614,2,0,19,8,8,39,16,72,9
train,131_2_c9_002615,2,0,17,16,26,9,57,39,50
train,131_2_c9_002616,3,3,2,15,35,45,27,9,29
train,131_2_c9_002617,0,2,8,20,29,14,51,66,14
train,131_2_c9_002618,4,1,12,24,0,30,53,52,51
train,131_2_c9_002619,4,9,7,19,4,24,41,25,24
train,131_2_c9_002620,0,7,14,6,6,32,17,58,62
train,131_2_c9_002621,1,4,3,20,19,14,51,45,36
train,131_2_c9_002622,2,0,8,2,12,46,0,3,97
train,131_2_c9_002623,2,0,19,20,12,1,0,66,74
train,131_2_c9_002624,3,8,11,3,22,21,11,62,82
train,131_2_c9_002625,3,8,16,12,31,20,36,54,54
train,131_2_c9_002626,3,9,3,24,38,42,19,57,11
train,131_3_c11_002627,2,3,5,17,23,49,47,68,87
train,131_3_c11_002628,1,6,18,7,29,2,55,2,5
train,131_3_c11_002629,2,5,5,22,25,31,42,2,73
train,131_3_c11_002630,2,5,5,17,25,43,42,2,72
train,131_3_c11_002631,3,4,11,3,22,6,15,8,27
train,131_3_c11_002632,0,6,6,7,10,25,8,50,37
train,131_3_c11_002633,0,2,15,14,33,48,31,33,90
train,131_3_c11_002634,0,2,15,25,7,47,50,75,32
train,131_3_c11_002635,0,2,15,25,7,47,50,75,96
train,131_3_c11_002636,0,2,15,14,33,11,31,53,38
train,131_3_c11_002637,1,7,14,6,28,0,21,47,63
train,131_3_c11_002697,3,3,4,0,35,29,13,22,69
train,131_3_c4_002638,1,6,14,13,17,17,39,78,84
train,131_3_c4_002639,3,8,11,3,22,21,11,38,82
train,131_3_c4_002640,1,6,13,23,24,44,39,4,99
train,131_3_c4_002641,1,5,5,17,28,0,4,79,63
train,131_3_c4_002642,2,0,17,16,26,9,57,39,12
train,131_3_c4_002643,3,8,16,12,35,41,36,16,13
train,131_3_c4_002644,3,8,11,3,22,21,11,38,82
train,131_3_c4_002645,2,5,5,9,23,49,6,0,74
train,131_3_c4_002646,1,9,1,13,17,33,41,28,16
train,131_3_c4_002647,2,3,4,15,36,29,13,22,94
