Category,Image,R_LA_5,R_LAC_5,R_A_5,N_LA_5,N_LAC_5,N_A_5,R_LA_10,R_LAC_10,R_A_10,N_LA_10,N_LAC_10,N_A_10,R_LA_15,R_LAC_15,R_A_15,N_LA_15,N_LAC_15,N_A_15,R_LA_20,R_LAC_20,R_A_20,N_LA_20,N_LAC_20,N_A_20,R_LA_25,R_LAC_25,R_A_25,N_LA_25,N_LAC_25,N_A_25,R_LA_30,R_LAC_30,R_A_30,N_LA_30,N_LAC_30,N_A_30,R_LA_35,R_LAC_35,R_A_35,N_LA_35,N_LAC_35,N_A_35,R_LA_40,R_LAC_40,R_A_40,N_LA_40,N_LAC_40,N_A_40
train,117_3_c1_013179,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,13.0,3.0,9.0,1.0,1.0,16.0,15.0,1.0,1.0,4.0,4.0,22.0,12.0,25.0,1.0,14.0,18.0,28.0,25.0,25.0,26.0,17.0,22.0,30.0,21.0,21.0,14.0,7.0,17.0,25.0,24.0,35.0
train,117_3_c1_013180,5.0,5.0,3.0,2.0,2.0,2.0,10.0,10.0,7.0,4.0,5.0,3.0,6.0,3.0,7.0,1.0,13.0,4.0,1.0,19.0,7.0,14.0,14.0,1.0,22.0,13.0,3.0,16.0,14.0,21.0,22.0,3.0,28.0,19.0,25.0,30.0,25.0,25.0,31.0,29.0,19.0,30.0,16.0,36.0,29.0,20.0,36.0,12.0
train,117_3_c1_013181,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,17.0,2.0,2.0,13.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,30.0,16.0,16.0,8.0,2.0,2.0,16.0,2.0,26.0,2.0,30.0,15.0,4.0,2.0,20.0
train,117_3_c1_013182,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,4.0,5.0,3.0,7.0,5.0,10.0,13.0,12.0,4.0,6.0,2.0,4.0,7.0,4.0,9.0,8.0,13.0,13.0,7.0,10.0,17.0,8.0,3.0,24.0,27.0,21.0,13.0,21.0,26.0,6.0,25.0,16.0,28.0,11.0,36.0,18.0,14.0,10.0,24.0
train,117_3_c1_013183,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,4.0,5.0,3.0,7.0,5.0,10.0,13.0,12.0,4.0,6.0,2.0,4.0,7.0,4.0,9.0,23.0,17.0,8.0,7.0,10.0,17.0,23.0,25.0,19.0,27.0,21.0,13.0,5.0,18.0,6.0,25.0,9.0,28.0,11.0,34.0,19.0,14.0,10.0,24.0
train,117_3_c1_013184,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,8.0,23.0,17.0,8.0,19.0,3.0,10.0,23.0,13.0,19.0,3.0,30.0,8.0,5.0,9.0,34.0,32.0,9.0,29.0,37.0,9.0,19.0,40.0,5.0,21.0
train,117_3_c1_013185,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,5.0,1.0,11.0,1.0,4.0,4.0,5.0,5.0,7.0,1.0,14.0,18.0,1.0,12.0,20.0,26.0,17.0,22.0,2.0,33.0,2.0,14.0,7.0,17.0,3.0,1.0,8.0
train,117_3_c1_013186,2.0,2.0,4.0,2.0,2.0,2.0,6.0,7.0,6.0,4.0,5.0,3.0,11.0,13.0,3.0,13.0,12.0,4.0,14.0,3.0,16.0,7.0,4.0,9.0,24.0,25.0,2.0,7.0,10.0,17.0,24.0,27.0,12.0,27.0,21.0,13.0,22.0,20.0,21.0,25.0,16.0,28.0,39.0,21.0,24.0,14.0,10.0,24.0
train,117_3_c5_013187,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,9.0,3.0,15.0,5.0,12.0,8.0,6.0,10.0,18.0,10.0,17.0,5.0,20.0,5.0,10.0,9.0,4.0,6.0,3.0,5.0,15.0,14.0,5.0,26.0,23.0,2.0,13.0,27.0,20.0,5.0,8.0,40.0,10.0,20.0,35.0,7.0,13.0
train,117_3_c5_013188,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,17.0,2.0,2.0,13.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,30.0,16.0,16.0,8.0,2.0,2.0,16.0,2.0,26.0,2.0,30.0,15.0,32.0,2.0,20.0
train,117_3_c5_013189,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,10.0,9.0,14.0,24.0,9.0,5.0,15.0,14.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,10.0,20.0,16.0,11.0,3.0
train,117_3_c5_013190,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,10.0,9.0,14.0,24.0,9.0,5.0,15.0,14.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,10.0,20.0,16.0,11.0,3.0
train,117_3_c7_013191,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,29.0,16.0,8.0,14.0,2.0,2.0,10.0,28.0,10.0,28.0,12.0,23.0,9.0,11.0,27.0,2.0,3.0,17.0
train,117_3_c7_013192,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,30.0,8.0,14.0,2.0,2.0,10.0,28.0,10.0,28.0,12.0,23.0,9.0,11.0,26.0,2.0,3.0,17.0
train,117_3_c7_013193,3.0,4.0,2.0,3.0,4.0,5.0,8.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,30.0,8.0,14.0,2.0,2.0,10.0,28.0,10.0,28.0,12.0,23.0,9.0,11.0,26.0,2.0,3.0,17.0
train,117_3_c7_013194,5.0,5.0,3.0,2.0,2.0,2.0,9.0,2.0,9.0,10.0,10.0,10.0,8.0,9.0,1.0,10.0,4.0,9.0,12.0,11.0,9.0,12.0,19.0,15.0,13.0,14.0,22.0,17.0,9.0,12.0,13.0,21.0,17.0,13.0,6.0,11.0,16.0,19.0,12.0,22.0,6.0,34.0,15.0,1.0,1.0,1.0,12.0,16.0
train,117_3_c7_013195,1.0,5.0,5.0,2.0,2.0,2.0,9.0,2.0,9.0,10.0,10.0,10.0,8.0,9.0,1.0,10.0,4.0,9.0,12.0,11.0,9.0,12.0,19.0,15.0,13.0,14.0,15.0,17.0,9.0,12.0,26.0,26.0,17.0,13.0,6.0,11.0,16.0,19.0,12.0,22.0,23.0,35.0,35.0,1.0,1.0,22.0,26.0,16.0
train,117_3_c7_013196,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,2.0,1.0,1.0,7.0,5.0,10.0,13.0,12.0,4.0,6.0,2.0,4.0,7.0,4.0,9.0,18.0,7.0,5.0,7.0,18.0,5.0,18.0,23.0,26.0,27.0,14.0,19.0,34.0,35.0,6.0,11.0,16.0,20.0,7.0,29.0,28.0,28.0,30.0,22.0
train,117_3_c7_013197,1.0,4.0,5.0,1.0,3.0,4.0,2.0,9.0,10.0,3.0,7.0,5.0,2.0,6.0,15.0,11.0,5.0,3.0,15.0,4.0,11.0,5.0,1.0,10.0,20.0,11.0,24.0,20.0,21.0,1.0,20.0,16.0,8.0,24.0,1.0,28.0,10.0,28.0,10.0,35.0,17.0,31.0,9.0,11.0,26.0,27.0,25.0,36.0
train,117_3_c7_013198,1.0,4.0,5.0,3.0,4.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,2.0,6.0,15.0,14.0,2.0,15.0,15.0,4.0,11.0,9.0,3.0,2.0,20.0,11.0,24.0,10.0,8.0,2.0,20.0,16.0,8.0,14.0,2.0,2.0,10.0,34.0,10.0,28.0,12.0,23.0,9.0,35.0,26.0,2.0,3.0,17.0
train,117_3_c7_013199,3.0,1.0,2.0,5.0,5.0,1.0,3.0,3.0,2.0,7.0,8.0,8.0,1.0,8.0,11.0,3.0,7.0,7.0,7.0,9.0,12.0,4.0,6.0,14.0,19.0,5.0,1.0,9.0,15.0,6.0,19.0,20.0,15.0,20.0,7.0,14.0,31.0,8.0,9.0,18.0,31.0,10.0,18.0,15.0,32.0,7.0,8.0,14.0
train,117_3_c7_013200,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,4.0,5.0,3.0,7.0,5.0,10.0,13.0,12.0,4.0,6.0,2.0,4.0,7.0,4.0,9.0,8.0,7.0,13.0,7.0,10.0,17.0,8.0,25.0,24.0,27.0,21.0,13.0,21.0,18.0,6.0,25.0,16.0,28.0,11.0,29.0,18.0,14.0,10.0,24.0
train,117_4_c5_013201,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,22.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,12.0,23.0,11.0,29.0,11.0,3.0
train,117_4_c5_013202,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,9.0,15.0,9.0,15.0,11.0,1.0,5.0,16.0,13.0,13.0,12.0,13.0,14.0,22.0,16.0,21.0,19.0,9.0,14.0,1.0,6.0,10.0,17.0,9.0,17.0,33.0,5.0,5.0,29.0,12.0,12.0,24.0,39.0,23.0,35.0,23.0
train,117_4_c5_013203,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,11.0,11.0,6.0,7.0,11.0,11.0,8.0,3.0,1.0,20.0,2.0,13.0,15.0,3.0,13.0,7.0,11.0,28.0,8.0,33.0,4.0,1.0,4.0,1.0,7.0,5.0,31.0,6.0,21.0,6.0,15.0
train,117_4_c5_013204,5.0,5.0,3.0,5.0,5.0,1.0,9.0,2.0,9.0,7.0,8.0,8.0,8.0,9.0,1.0,3.0,7.0,7.0,12.0,11.0,9.0,4.0,6.0,14.0,13.0,14.0,15.0,9.0,17.0,6.0,26.0,26.0,17.0,29.0,20.0,5.0,16.0,19.0,12.0,10.0,7.0,15.0,35.0,1.0,1.0,30.0,29.0,9.0
train,117_4_c5_013205,1.0,4.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,8.0,3.0,6.0,11.0,7.0,10.0,5.0,14.0,5.0,16.0,20.0,17.0,2.0,13.0,7.0,2.0,16.0,6.0,8.0,22.0,8.0,2.0,2.0,16.0,8.0,8.0,4.0,13.0,14.0,18.0,1.0,22.0,1.0,19.0,2.0,16.0,8.0,32.0,4.0
train,117_4_c5_013206,3.0,1.0,2.0,4.0,1.0,3.0,4.0,8.0,8.0,9.0,2.0,4.0,12.0,4.0,14.0,2.0,3.0,2.0,4.0,5.0,5.0,1.0,9.0,6.0,10.0,15.0,7.0,6.0,2.0,4.0,10.0,7.0,10.0,15.0,23.0,7.0,9.0,16.0,8.0,17.0,4.0,32.0,36.0,32.0,40.0,6.0,31.0,25.0
train,117_4_c5_013207,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,13.0,12.0,13.0,5.0,22.0,9.0,21.0,19.0,9.0,5.0,15.0,25.0,10.0,17.0,9.0,2.0,13.0,27.0,5.0,29.0,12.0,12.0,23.0,11.0,23.0,35.0,23.0
train,117_4_c5_013208,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,13.0,12.0,13.0,5.0,22.0,9.0,21.0,19.0,9.0,5.0,15.0,25.0,10.0,17.0,9.0,2.0,13.0,27.0,5.0,29.0,12.0,12.0,23.0,11.0,23.0,35.0,23.0
train,117_4_c5_013209,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,10.0,9.0,14.0,24.0,9.0,5.0,15.0,14.0,9.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,10.0,20.0,16.0,11.0,3.0
train,117_4_c5_013210,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,22.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,23.0,11.0,29.0,11.0,3.0
train,117_4_c5_013211,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,3.0,15.0,5.0,15.0,11.0,1.0,10.0,18.0,10.0,3.0,18.0,4.0,5.0,22.0,9.0,14.0,24.0,9.0,5.0,15.0,25.0,22.0,4.0,10.0,2.0,13.0,27.0,15.0,18.0,22.0,40.0,23.0,11.0,29.0,11.0,3.0
train,117_4_c5_013212,4.0,4.0,1.0,4.0,1.0,3.0,7.0,10.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,15.0,11.0,1.0,10.0,19.0,10.0,3.0,18.0,4.0,5.0,9.0,9.0,14.0,24.0,9.0,5.0,24.0,25.0,22.0,4.0,10.0,2.0,31.0,27.0,15.0,18.0,22.0,12.0,6.0,11.0,29.0,11.0,3.0
train,117_4_c5_013213,4.0,3.0,1.0,4.0,1.0,3.0,7.0,4.0,3.0,5.0,4.0,2.0,9.0,15.0,9.0,15.0,11.0,1.0,5.0,16.0,13.0,13.0,12.0,13.0,14.0,22.0,16.0,21.0,19.0,9.0,14.0,1.0,6.0,10.0,17.0,9.0,17.0,33.0,5.0,5.0,29.0,12.0,12.0,24.0,39.0,23.0,35.0,23.0
train,117_4_c5_013214,2.0,2.0,4.0,2.0,2.0,2.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,13.0,3.0,1.0,1.0,14.0,17.0,3.0,6.0,11.0,11.0,8.0,15.0,25.0,14.0,19.0,3.0,10.0,15.0,27.0,11.0,3.0,30.0,8.0,29.0,12.0,28.0,32.0,9.0,29.0,1.0,16.0,8.0,40.0,5.0,21.0
train,117_4_c5_013215,5.0,5.0,3.0,3.0,4.0,5.0,1.0,2.0,7.0,8.0,3.0,6.0,5.0,1.0,13.0,14.0,2.0,15.0,13.0,13.0,18.0,9.0,13.0,2.0,11.0,20.0,17.0,10.0,8.0,2.0,11.0,12.0,1.0,14.0,16.0,16.0,11.0,23.0,16.0,28.0,34.0,11.0,22.0,18.0,14.0,32.0,13.0,18.0
train,117_4_c5_013216,3.0,2.0,2.0,4.0,1.0,3.0,5.0,7.0,5.0,5.0,9.0,9.0,13.0,14.0,12.0,12.0,8.0,6.0,8.0,12.0,8.0,6.0,8.0,20.0,12.0,18.0,12.0,18.0,16.0,16.0,12.0,10.0,13.0,18.0,22.0,6.0,7.0,22.0,24.0,6.0,14.0,33.0,33.0,12.0,13.0,36.0,19.0,10.0
train,117_5_c1_013217,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,7.0,5.0,10.0,1.0,1.0,11.0,6.0,2.0,4.0,11.0,11.0,8.0,23.0,13.0,8.0,2.0,13.0,15.0,23.0,3.0,19.0,11.0,28.0,8.0,5.0,26.0,1.0,4.0,1.0,7.0,5.0,36.0,19.0,21.0,6.0,15.0
train,117_5_c1_013218,5.0,5.0,3.0,4.0,1.0,3.0,10.0,2.0,7.0,1.0,4.0,9.0,6.0,11.0,7.0,7.0,15.0,13.0,11.0,6.0,7.0,18.0,20.0,17.0,3.0,1.0,20.0,25.0,23.0,18.0,3.0,13.0,7.0,26.0,11.0,18.0,33.0,4.0,1.0,33.0,30.0,17.0,5.0,31.0,6.0,18.0,23.0,33.0
train,117_5_c1_013219,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,13.0,3.0,4.0,9.0,10.0,14.0,3.0,16.0,20.0,7.0,5.0,15.0,25.0,2.0,11.0,1.0,23.0,15.0,27.0,11.0,23.0,10.0,12.0,29.0,12.0,28.0,31.0,28.0,4.0,1.0,16.0,8.0,34.0,9.0,29.0
train,117_5_c1_013220,5.0,5.0,3.0,2.0,2.0,2.0,1.0,6.0,7.0,2.0,1.0,1.0,5.0,1.0,13.0,6.0,6.0,12.0,13.0,13.0,18.0,8.0,10.0,12.0,18.0,20.0,5.0,13.0,18.0,5.0,18.0,23.0,26.0,12.0,14.0,19.0,34.0,23.0,16.0,11.0,10.0,20.0,22.0,18.0,28.0,28.0,30.0,22.0
train,117_5_c1_013221,5.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,5.0,1.0,13.0,6.0,6.0,12.0,13.0,13.0,18.0,8.0,10.0,12.0,18.0,20.0,5.0,13.0,18.0,5.0,18.0,23.0,1.0,12.0,14.0,19.0,11.0,23.0,16.0,11.0,10.0,20.0,22.0,18.0,14.0,28.0,30.0,22.0
train,117_5_c1_013222,4.0,2.0,1.0,2.0,2.0,2.0,5.0,7.0,5.0,2.0,1.0,1.0,13.0,14.0,12.0,6.0,6.0,12.0,8.0,12.0,8.0,8.0,10.0,12.0,12.0,18.0,12.0,13.0,11.0,19.0,12.0,10.0,13.0,12.0,18.0,21.0,7.0,22.0,24.0,27.0,10.0,20.0,33.0,12.0,13.0,17.0,33.0,7.0
train,117_5_c1_013223,2.0,2.0,4.0,2.0,2.0,2.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,13.0,3.0,1.0,1.0,11.0,14.0,3.0,16.0,11.0,11.0,8.0,15.0,25.0,2.0,2.0,13.0,15.0,15.0,22.0,11.0,11.0,28.0,8.0,29.0,7.0,28.0,4.0,1.0,7.0,1.0,38.0,8.0,21.0,6.0,15.0
train,117_5_c1_013224,4.0,2.0,1.0,3.0,4.0,5.0,5.0,7.0,5.0,6.0,9.0,9.0,15.0,14.0,8.0,9.0,10.0,8.0,8.0,12.0,14.0,6.0,8.0,16.0,12.0,18.0,12.0,18.0,16.0,16.0,12.0,18.0,30.0,18.0,22.0,27.0,24.0,22.0,17.0,14.0,14.0,18.0,10.0,28.0,38.0,24.0,40.0,10.0
train,117_5_c1_013225,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,8.0,3.0,1.0,20.0,19.0,3.0,10.0,3.0,13.0,7.0,3.0,30.0,8.0,1.0,9.0,34.0,32.0,9.0,29.0,37.0,9.0,37.0,40.0,5.0,21.0
train,117_6_c5_013226,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,16.0,20.0,30.0,16.0,16.0,6.0,34.0,23.0,16.0,2.0,5.0,21.0,35.0,27.0,32.0,13.0,18.0
train,117_6_c5_013227,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,30.0,16.0,16.0,8.0,2.0,2.0,16.0,2.0,5.0,2.0,30.0,15.0,33.0,13.0,18.0
train,117_6_c5_013228,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,30.0,16.0,16.0,8.0,2.0,2.0,16.0,2.0,5.0,2.0,30.0,15.0,33.0,13.0,18.0
train,117_6_c5_013229,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,30.0,16.0,16.0,8.0,2.0,2.0,16.0,2.0,26.0,2.0,30.0,15.0,33.0,2.0,20.0
train,117_6_c5_013230,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,20.0,17.0,2.0,2.0,13.0,7.0,6.0,24.0,10.0,8.0,22.0,8.0,28.0,9.0,4.0,8.0,8.0,4.0,8.0,2.0,2.0,1.0,34.0,26.0,2.0,30.0,15.0,33.0,2.0,20.0
train,122_1_c10_001217,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,9.0,10.0,17.0,15.0,6.0,20.0,7.0,5.0,7.0,8.0,14.0,12.0,1.0,11.0,7.0,5.0,2.0,17.0,13.0,15.0,3.0,29.0,4.0,9.0,35.0,4.0,20.0,16.0,31.0,13.0,20.0,6.0
train,122_1_c10_001218,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,8.0,3.0,1.0,20.0,19.0,3.0,10.0,3.0,13.0,7.0,3.0,30.0,8.0,1.0,9.0,34.0,32.0,13.0,29.0,37.0,9.0,37.0,40.0,5.0,2.0
train,122_1_c10_001219,2.0,2.0,4.0,3.0,4.0,5.0,6.0,9.0,6.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,9.0,10.0,17.0,4.0,6.0,20.0,7.0,5.0,7.0,11.0,14.0,12.0,1.0,11.0,7.0,30.0,2.0,17.0,13.0,15.0,3.0,29.0,4.0,9.0,35.0,4.0,20.0,4.0,31.0,13.0,20.0,6.0
train,122_1_c10_001220,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,10.0,16.0,3.0,1.0,4.0,4.0,23.0,7.0,20.0,1.0,14.0,18.0,1.0,12.0,20.0,26.0,17.0,22.0,24.0,24.0,19.0,14.0,7.0,17.0,15.0,27.0,1.0
train,122_1_c10_001221,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,7.0,5.0,14.0,7.0,2.0,11.0,5.0,3.0,2.0,17.0,2.0,5.0,1.0,11.0,6.0,2.0,23.0,5.0,5.0,7.0,6.0,11.0,20.0,1.0,12.0,20.0,6.0,5.0,23.0,2.0,33.0,2.0,21.0,22.0,3.0,3.0,1.0,8.0
train,122_1_c10_001222,1.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,1.0,8.0,3.0,6.0,14.0,7.0,2.0,5.0,14.0,5.0,2.0,17.0,2.0,2.0,13.0,7.0,6.0,2.0,23.0,8.0,22.0,8.0,6.0,11.0,20.0,30.0,16.0,16.0,6.0,5.0,23.0,16.0,34.0,5.0,21.0,22.0,3.0,33.0,13.0,18.0
train,122_1_c10_001223,3.0,1.0,2.0,1.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,5.0,10.0,12.0,6.0,11.0,5.0,3.0,9.0,1.0,1.0,5.0,1.0,11.0,1.0,4.0,4.0,5.0,5.0,7.0,1.0,14.0,18.0,1.0,12.0,20.0,26.0,17.0,22.0,2.0,33.0,2.0,14.0,7.0,17.0,3.0,1.0,8.0
train,122_1_c10_001224,5.0,5.0,3.0,2.0,2.0,2.0,10.0,2.0,7.0,4.0,5.0,3.0,6.0,11.0,7.0,1.0,1.0,14.0,11.0,6.0,7.0,11.0,11.0,8.0,23.0,13.0,8.0,19.0,3.0,10.0,23.0,3.0,19.0,3.0,30.0,8.0,1.0,26.0,34.0,32.0,9.0,29.0,37.0,36.0,19.0,40.0,5.0,21.0
train,122_1_c10_001225,2.0,2.0,4.0,2.0,2.0,2.0,6.0,7.0,6.0,4.0,5.0,3.0,4.0,13.0,3.0,1.0,1.0,14.0,17.0,3.0,6.0,11.0,11.0,8.0,15.0,25.0,14.0,19.0,3.0,10.0,15.0,27.0,11.0,3.0,30.0,8.0,29.0,12.0,28.0,32.0,9.0,29.0,1.0,16.0,8.0,40.0,5.0,21.0
train,122_1_c10_001226,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,13.0,3.0,4.0,9.0,10.0,17.0,3.0,6.0,20.0,7.0,5.0,15.0,25.0,14.0,12.0,1.0,11.0,15.0,27.0,11.0,17.0,13.0,15.0,29.0,12.0,28.0,9.0,35.0,4.0,1.0,16.0,8.0,13.0,20.0,29.0
train,122_1_c10_001227,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,4.0,2.0,3.0,4.0,9.0,10.0,17.0,15.0,6.0,20.0,7.0,5.0,7.0,8.0,14.0,12.0,1.0,11.0,7.0,5.0,2.0,17.0,13.0,15.0,29.0,12.0,4.0,9.0,35.0,4.0,28.0,16.0,31.0,13.0,20.0,6.0
train,122_1_c10_001228,2.0,2.0,4.0,3.0,4.0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,11.0,13.0,3.0,4.0,9.0,10.0,14.0,3.0,16.0,20.0,7.0,5.0,24.0,25.0,2.0,11.0,1.0,23.0,24.0,27.0,12.0,23.0,10.0,12.0,22.0,20.0,21.0,31.0,28.0,1.0,39.0,21.0,24.0,34.0,9.0,34.0
train,122_1_c10_001229,3.0,1.0,2.0,5.0,5.0,1.0,8.0,3.0,4.0,7.0,8.0,8.0,10.0,8.0,4.0,3.0,7.0,7.0,18.0,14.0,19.0,4.0,6.0,14.0,25.0,21.0,18.0,9.0,17.0,6.0,25.0,28.0,22.0,29.0,20.0,5.0,14.0,24.0,20.0,10.0,7.0,15.0,4.0,3.0,22.0,30.0,29.0,9.0
train,122_1_c10_001230,3.0,1.0,2.0,1.0,3.0,4.0,8.0,3.0,4.0,3.0,7.0,5.0,10.0,8.0,4.0,11.0,5.0,3.0,18.0,14.0,19.0,10.0,16.0,3.0,25.0,21.0,18.0,23.0,7.0,20.0,25.0,28.0,22.0,6.0,19.0,22.0,14.0,24.0,20.0,24.0,24.0,19.0,4.0,3.0,22.0,15.0,27.0,1.0
